timestamp,ChaikinAD,ADOSC,ADX,ADXR,APO,AroonDown,AroonUp,AROONOSC,ATR,BOP,CCI,CMO,DEMA,DX,EMA,DCPERIOD,HT_DCPHASE,PHASE,QUADRATURE,SINE,LeadSine,HT_TRENDLINE,TRENDMODE,KAMA,MACD_Signal,MACD_Hist,MACD,MACD_Signal,MACD_Hist,MACD,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,SlowK,SlowD,FastK,FastD,FastK,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTOSC,WILLR,WMA,RealUpperBand,RealLowerBand,RealMiddleBand,stockticker
2017-12-13 10:27,-1019960.01,-18847.47,37.68,40.48,-0.23,100.0,20.0,-80.0,0.15,-0.65,-129.99,-36.7,154.66,34.55,154.96,25.28,14.73,0.12,0.18,0.25,0.86,155.06,1.0,155.03,-0.23,0.02,-0.21,-0.23,0.01,-0.23,156.42,155.95,23.32,154.99,154.99,37.6,-0.69,0.1,-333773.0,18.29,0.54,-0.15,-0.44,1.0,31.65,155.04,154.94,10.37,27.26,13.73,10.37,0.0,19.4,154.85,154.69,0.23,154.9,-0.02,29.25,-92.39,154.85,155.36,154.52,154.94,IBM
2017-12-13 10:28,-1027161.61,-20974.63,37.55,40.35,-0.22,100.0,15.0,-85.0,0.15,-0.55,-144.4,-38.89,154.61,34.96,154.92,24.61,17.17,0.18,-0.06,0.3,0.88,155.02,1.0,155.0,-0.23,0.01,-0.22,-0.23,0.01,-0.22,156.4,155.95,23.39,154.96,154.99,36.66,-0.6,0.09,-344061.0,17.67,0.52,-0.14,-0.38,1.0,30.56,155.03,154.91,5.69,13.05,3.33,5.69,0.0,-0.0,154.82,154.64,0.1,154.87,-0.02,30.43,-98.39,154.81,155.36,154.47,154.91,IBM
2017-12-13 10:29,-1027161.61,-19938.05,37.44,40.1,-0.21,100.0,10.0,-90.0,0.14,-0.17,-143.81,-38.5,154.57,35.39,154.88,24.04,22.18,0.08,-0.37,0.38,0.92,154.97,1.0,154.95,-0.23,0.0,-0.23,-0.23,0.02,-0.21,156.38,155.95,19.81,154.96,154.98,36.24,-0.72,0.09,-330083.0,17.29,0.49,-0.14,-0.46,1.0,30.75,155.02,154.87,8.13,8.06,7.32,8.13,3.37,1.12,154.79,154.59,0.06,154.85,-0.02,28.29,-96.81,154.77,155.32,154.43,154.87,IBM
2017-12-13 10:30,-1013596.61,-13385.3,36.86,39.47,-0.19,100.0,5.0,-95.0,0.14,0.88,-103.09,-27.99,154.56,25.81,154.86,23.48,27.39,-0.03,-0.36,0.46,0.95,154.93,1.0,154.92,-0.23,0.01,-0.22,-0.23,0.03,-0.19,156.36,155.95,20.61,154.92,154.98,34.09,-0.7,0.09,-316518.0,20.1,0.58,-0.13,-0.45,1.0,36.0,155.01,154.84,17.91,10.58,43.09,17.91,100.0,34.46,154.76,154.59,0.17,154.82,-0.02,36.95,-81.91,154.76,155.22,154.46,154.84,IBM
2017-12-13 10:31,-1016069.91,-10274.75,36.22,38.91,-0.17,95.0,0.0,-95.0,0.14,-0.29,-98.79,-30.76,154.55,24.13,154.84,22.85,29.55,-0.12,-0.39,0.49,0.96,154.9,1.0,154.89,-0.22,0.01,-0.21,-0.22,0.05,-0.17,156.35,155.96,13.75,154.86,154.91,32.09,-0.7,0.09,-358564.0,19.61,0.57,-0.11,-0.45,1.0,34.62,154.99,154.8,30.14,18.73,40.0,30.14,74.62,59.33,154.74,154.58,0.17,154.81,-0.02,40.01,-87.5,154.73,155.14,154.47,154.8,IBM
2017-12-13 10:32,-1037243.35,-14805.18,35.62,38.55,-0.17,90.0,0.0,-90.0,0.14,-0.5,-98.07,-32.32,154.53,24.13,154.81,22.16,28.57,-0.27,-0.28,0.48,0.96,154.86,1.0,154.86,-0.22,0.01,-0.21,-0.21,0.04,-0.17,156.33,155.96,13.25,154.77,154.85,31.08,-0.62,0.09,-385787.0,18.99,0.54,-0.11,-0.4,1.0,33.84,154.98,154.77,38.22,28.76,31.58,38.22,60.27,78.3,154.71,154.56,0.09,154.79,-0.02,39.92,-91.18,154.71,155.07,154.48,154.77,IBM
2017-12-13 10:33,-1053618.35,-20522.85,35.07,38.31,-0.16,85.0,0.0,-85.0,0.14,-0.57,-94.89,-32.72,154.51,24.69,154.79,21.48,6.35,-0.31,0.03,0.11,0.78,154.81,1.0,154.84,-0.22,0.01,-0.2,-0.2,0.04,-0.16,156.31,155.96,13.19,154.76,154.78,30.65,-0.45,0.09,-408712.0,18.51,0.51,-0.1,-0.29,1.0,33.64,154.97,154.75,32.63,33.66,26.32,32.63,55.01,63.3,154.68,154.54,0.07,154.77,-0.02,41.6,-90.57,154.69,155.04,154.46,154.75,IBM
2017-12-13 10:34,-1048950.23,-19510.86,34.64,38.12,-0.16,80.0,45.0,-35.0,0.14,0.56,-89.37,-30.69,154.5,26.4,154.77,20.81,-3.63,-0.25,0.29,-0.06,0.66,154.78,1.0,154.82,-0.21,0.02,-0.2,-0.19,0.03,-0.16,156.29,155.96,13.82,154.75,154.78,30.85,-0.39,0.09,-401243.0,17.97,0.49,-0.1,-0.25,1.0,34.66,154.95,154.73,32.46,34.44,39.47,32.46,42.96,52.75,154.66,154.54,0.08,154.75,-0.02,45.44,-85.85,154.68,155.01,154.45,154.73,IBM
2017-12-13 10:35,-1058117.96,-20240.16,34.23,38.04,-0.17,75.0,40.0,-35.0,0.13,-0.73,-80.97,-32.03,154.48,26.4,154.75,20.12,-11.86,-0.08,0.35,-0.21,0.55,154.74,1.0,154.81,-0.21,0.02,-0.19,-0.19,0.02,-0.17,156.28,155.96,17.11,154.74,154.78,30.28,-0.41,0.08,-411888.0,17.63,0.46,-0.11,-0.26,1.0,33.98,154.94,154.71,28.3,31.13,19.11,28.3,34.02,44.0,154.63,154.53,0.05,154.73,-0.02,47.12,-91.62,154.66,154.98,154.45,154.71,IBM
2017-12-13 10:36,-1061238.86,-19691.51,33.48,37.82,-0.16,70.0,35.0,-35.0,0.13,0.36,-53.43,-28.14,154.48,19.4,154.73,19.46,-4.86,0.02,0.13,-0.08,0.64,154.72,1.0,154.8,-0.2,0.02,-0.18,-0.18,0.02,-0.16,156.26,155.96,21.84,154.74,154.78,28.94,-0.24,0.08,-400396.0,19.53,0.51,-0.1,-0.16,1.0,35.93,154.93,154.7,37.31,32.69,53.33,37.31,100.0,58.99,154.61,154.53,0.12,154.71,-0.02,45.59,-83.02,154.65,154.96,154.44,154.7,IBM
2017-12-13 10:37,-1055599.89,-15882.71,32.92,37.77,-0.15,65.0,30.0,-35.0,0.13,-0.24,-70.67,-29.11,154.48,22.24,154.72,18.96,6.39,-0.01,-0.01,0.11,0.78,154.7,1.0,154.79,-0.2,0.03,-0.17,-0.17,0.02,-0.15,156.24,155.97,21.69,154.74,154.78,29.64,-0.24,0.08,-413283.0,18.86,0.48,-0.1,-0.16,1.0,35.45,154.91,154.69,37.99,34.53,41.52,37.99,78.95,70.99,154.59,154.53,0.09,154.69,-0.02,40.3,-86.79,154.64,154.95,154.43,154.69,IBM
2017-12-13 10:38,-1050098.89,-11130.36,32.21,37.67,-0.14,60.0,25.0,-35.0,0.12,1.0,-38.17,-23.86,154.49,18.72,154.71,18.61,20.94,-0.03,-0.01,0.36,0.91,154.69,0.0,154.79,-0.19,0.03,-0.16,-0.16,0.02,-0.14,156.23,155.97,25.04,154.74,154.78,28.93,-0.07,0.08,-407782.0,19.8,0.5,-0.09,-0.05,1.0,38.07,154.9,154.68,58.45,44.58,80.51,58.45,100.0,92.98,154.57,154.55,0.06,154.67,-0.02,43.93,-75.47,154.63,154.95,154.42,154.68,IBM
2017-12-13 10:39,-1036349.89,-3799.68,30.7,36.86,-0.12,55.0,20.0,-35.0,0.13,0.97,38.49,-9.09,154.53,1.98,154.72,18.35,46.1,-0.03,0.01,0.72,1.0,154.68,0.0,154.79,-0.18,0.05,-0.13,-0.16,0.04,-0.12,156.21,155.97,29.39,154.74,154.78,26.73,0.16,0.08,-394033.0,25.7,0.66,-0.08,0.1,1.0,45.45,154.89,154.69,74.01,56.82,100.0,74.01,100.0,92.98,154.55,154.62,0.2,154.65,-0.02,58.7,-39.62,154.65,154.96,154.42,154.69,IBM
2017-12-13 10:40,-1027005.89,2517.74,29.47,35.93,-0.08,50.0,15.0,-35.0,0.13,1.0,102.06,-1.7,154.59,6.09,154.74,18.16,65.72,-0.03,0.05,0.91,0.94,154.68,0.0,154.79,-0.16,0.06,-0.1,-0.15,0.06,-0.08,156.2,155.97,29.34,154.74,154.78,25.48,0.09,0.08,-384689.0,28.79,0.74,-0.05,0.06,1.0,49.15,154.51,154.7,93.5,75.32,100.0,93.5,100.0,100.0,154.54,154.7,0.12,154.64,-0.02,67.69,-18.87,154.67,154.98,154.41,154.7,IBM
2017-12-13 10:41,-1020690.21,6882.8,28.56,35.18,-0.04,45.0,10.0,-35.0,0.13,0.53,136.11,2.92,154.65,11.33,154.77,18.05,86.34,0.0,0.11,1.0,0.75,154.68,0.0,154.8,-0.14,0.08,-0.07,-0.13,0.09,-0.04,156.19,155.97,28.44,154.77,154.78,24.64,0.2,0.08,-377586.0,30.94,0.78,-0.03,0.13,1.0,51.46,154.51,154.71,99.69,89.07,99.08,99.69,100.0,100.0,154.53,154.79,0.08,154.64,-0.02,70.95,-5.02,154.7,155.02,154.4,154.71,IBM
2017-12-13 10:42,-1014920.94,9878.47,27.99,34.3,-0.02,40.0,100.0,60.0,0.12,0.6,154.55,6.92,154.72,17.07,154.8,18.04,106.65,0.04,0.13,0.96,0.47,154.69,0.0,154.81,-0.12,0.09,-0.04,-0.12,0.1,-0.02,156.18,155.97,32.6,154.81,154.81,23.65,0.2,0.08,-362793.0,33.39,0.83,-0.01,0.13,1.0,53.46,154.52,154.72,97.78,96.99,94.25,97.78,100.0,100.0,154.52,154.88,0.1,154.64,-0.02,73.97,-5.08,154.74,155.06,154.37,154.72,IBM
2017-12-13 10:43,-1009064.11,12069.46,27.56,33.56,0.01,35.0,100.0,65.0,0.12,0.45,156.75,9.92,154.79,19.4,154.83,18.22,124.51,0.07,0.23,0.82,0.18,154.7,0.0,154.81,-0.1,0.09,-0.01,-0.1,0.11,0.01,156.17,155.97,32.28,154.83,154.83,22.43,0.18,0.08,-354506.0,33.22,0.83,0.01,0.12,1.0,54.96,154.54,154.73,96.55,98.01,96.32,96.55,100.0,100.0,154.52,154.96,0.13,154.65,-0.02,78.74,-2.96,154.78,155.1,154.35,154.73,IBM
2017-12-13 10:44,-1015200.11,9916.19,27.32,32.95,0.04,30.0,100.0,70.0,0.12,-0.15,157.27,9.92,154.84,22.69,154.86,18.6,132.14,0.19,0.31,0.74,0.05,154.71,0.0,154.82,-0.08,0.09,0.02,-0.07,0.12,0.04,156.16,155.97,34.86,154.83,154.86,21.65,0.27,0.08,-354506.0,34.36,0.84,0.03,0.18,1.0,54.96,154.57,154.74,90.36,94.9,80.52,90.36,100.0,100.0,154.53,155.03,0.08,154.67,-0.01,73.19,-10.79,154.81,155.15,154.33,154.74,IBM
2017-12-13 10:45,-1011647.36,9264.26,27.16,32.5,0.08,25.0,100.0,75.0,0.12,0.67,149.45,14.16,154.91,24.14,154.89,19.28,145.01,0.3,0.2,0.57,-0.17,154.73,0.0,154.84,-0.05,0.09,0.04,-0.05,0.12,0.08,156.15,155.97,38.58,154.87,154.87,20.76,0.35,0.08,-343988.0,33.97,0.83,0.05,0.23,1.0,57.08,154.6,154.76,88.91,91.94,89.9,88.91,100.0,100.0,154.54,155.1,0.1,154.69,-0.01,72.43,-4.14,154.86,155.21,154.3,154.76,IBM
2017-12-13 10:46,-1029114.36,2597.67,26.59,32.14,0.11,20.0,95.0,75.0,0.12,-0.97,104.93,3.2,154.94,15.89,154.91,20.42,150.66,0.33,0.04,0.49,-0.27,154.75,0.0,154.85,-0.03,0.08,0.04,-0.02,0.12,0.11,156.14,155.97,37.23,154.87,154.87,23.09,0.29,0.08,-361455.0,31.81,0.78,0.07,0.19,1.0,51.6,154.64,154.77,62.87,80.71,18.18,62.87,0.0,66.67,154.56,155.12,0.16,154.72,-0.01,59.04,-25.0,154.89,155.25,154.3,154.77,IBM
2017-12-13 10:47,-1042270.36,-4551.72,25.56,31.56,0.13,15.0,90.0,75.0,0.13,-0.53,65.48,-2.69,154.94,6.01,154.91,21.55,150.5,0.31,-0.09,0.49,-0.27,154.77,0.0,154.86,-0.02,0.06,0.04,0.01,0.12,0.13,156.12,155.98,39.47,154.87,154.87,26.09,0.36,0.08,-380683.0,29.43,0.75,0.09,0.23,1.0,48.65,154.67,154.79,39.36,63.71,10.0,39.36,0.0,33.33,154.58,155.11,0.19,154.76,-0.01,48.92,-37.5,154.9,155.26,154.31,154.79,IBM
2017-12-13 10:48,-1041298.08,-6753.32,24.59,31.01,0.16,10.0,85.0,75.0,0.13,0.57,53.38,-0.67,154.95,6.01,154.92,22.13,163.47,0.27,-0.23,0.28,-0.48,154.78,0.0,154.87,-0.01,0.05,0.04,0.04,0.12,0.16,156.11,155.98,39.95,154.87,154.87,25.0,0.46,0.08,-373877.0,28.2,0.71,0.1,0.29,1.0,49.66,154.71,154.81,16.06,39.43,20.0,16.06,11.97,3.99,154.6,155.11,0.1,154.8,-0.01,46.33,-33.33,154.92,155.28,154.34,154.81,IBM
2017-12-13 10:49,-1036734.3,-5587.92,23.5,30.18,0.2,5.0,80.0,75.0,0.13,-0.06,48.13,0.02,154.96,2.77,154.93,22.25,175.19,0.18,-0.28,0.08,-0.65,154.79,0.0,154.88,0.0,0.04,0.04,0.07,0.12,0.2,156.1,155.98,46.14,154.88,154.87,24.81,0.46,0.08,-353340.0,26.22,0.67,0.13,0.3,1.0,50.01,154.74,154.84,20.78,25.4,32.35,20.78,16.06,9.34,154.62,155.11,0.18,154.84,-0.01,47.77,-31.94,154.94,155.29,154.38,154.84,IBM
2017-12-13 10:50,-1039311.7,-5423.26,22.46,29.34,0.22,0.0,75.0,75.0,0.12,0.0,48.18,0.02,154.97,2.77,154.93,22.13,185.38,0.13,-0.32,-0.09,-0.77,154.81,0.0,154.88,0.01,0.03,0.04,0.1,0.12,0.22,156.09,155.98,46.02,154.88,154.87,24.31,0.32,0.08,-353340.0,25.69,0.64,0.14,0.21,1.0,50.01,154.77,154.85,29.03,21.96,34.72,29.03,45.92,24.65,154.65,155.11,0.05,154.88,-0.01,44.06,-32.22,154.96,155.31,154.39,154.85,IBM
2017-12-13 10:51,-1051312.7,-8681.37,21.41,28.51,0.22,30.0,70.0,40.0,0.12,-0.75,31.75,-5.03,154.97,1.4,154.93,21.88,195.05,0.02,-0.44,-0.26,-0.87,154.83,1.0,154.89,0.02,0.02,0.03,0.13,0.09,0.22,156.08,155.98,51.35,154.88,154.87,25.35,0.32,0.08,-365341.0,24.65,0.61,0.15,0.21,1.0,47.49,154.79,154.87,28.16,25.99,17.39,28.16,0.0,20.66,154.67,155.09,0.1,154.92,-0.01,41.68,-42.02,154.96,155.31,154.42,154.87,IBM
2017-12-13 10:52,-1045804.7,-7472.48,20.41,27.74,0.22,25.0,65.0,40.0,0.12,0.88,39.55,1.68,154.98,1.4,154.94,21.62,204.96,-0.15,-0.27,-0.42,-0.94,154.85,1.0,154.9,0.02,0.02,0.04,0.15,0.07,0.22,156.07,155.98,58.68,154.88,154.87,24.31,0.45,0.08,-357997.0,23.64,0.58,0.14,0.29,1.0,50.84,154.82,154.89,41.45,32.88,72.22,41.45,100.0,48.64,154.7,155.09,0.1,154.95,0.0,43.46,-29.42,154.98,155.32,154.46,154.89,IBM
2017-12-13 10:53,-1042554.7,-5264.52,19.45,27.04,0.21,20.0,60.0,40.0,0.12,0.33,53.01,4.53,155.0,1.26,154.95,21.59,214.46,-0.16,0.01,-0.57,-0.98,154.86,1.0,154.91,0.02,0.02,0.04,0.17,0.04,0.21,156.06,155.98,65.42,154.88,154.87,23.9,0.5,0.08,-354747.0,24.51,0.58,0.13,0.32,1.0,52.27,154.84,154.91,61.35,43.65,94.44,61.35,100.0,66.67,154.73,155.11,0.04,154.98,0.0,48.5,-23.81,154.99,155.32,154.51,154.91,IBM
2017-12-13 10:54,-1032409.7,-654.72,18.92,26.57,0.19,15.0,55.0,40.0,0.12,0.89,76.62,10.67,155.03,8.83,154.97,21.66,222.83,-0.11,0.13,-0.68,-1.0,154.89,1.0,154.94,0.03,0.02,0.05,0.18,0.01,0.19,156.05,155.98,69.2,154.88,154.87,22.98,0.56,0.08,-344602.0,27.43,0.64,0.12,0.37,1.0,55.34,154.87,154.94,88.89,63.9,100.0,88.89,100.0,100.0,154.75,155.14,0.09,155.0,0.0,57.86,-11.21,155.02,155.33,154.56,154.94,IBM
2017-12-13 10:55,-1048242.13,-3746.96,18.14,25.81,0.16,10.0,50.0,40.0,0.12,-0.7,52.56,0.82,155.03,3.27,154.98,21.56,231.24,-0.05,0.14,-0.78,-0.99,154.91,1.0,154.94,0.03,0.01,0.05,0.19,-0.03,0.16,156.04,155.98,61.74,154.89,154.87,23.71,0.47,0.08,-364802.0,25.31,0.61,0.1,0.3,1.0,50.41,154.89,154.97,76.58,75.61,35.29,76.58,37.22,79.07,154.78,155.13,0.18,155.02,0.0,48.92,-29.42,155.02,155.31,154.62,154.97,IBM
2017-12-13 10:56,-1049982.73,-5225.17,17.53,25.22,0.14,5.0,45.0,40.0,0.12,-0.6,-11.83,-4.03,155.02,5.98,154.97,21.23,247.7,-0.04,0.13,-0.93,-0.92,154.94,0.0,154.95,0.03,0.0,0.04,0.19,-0.05,0.14,156.03,155.98,57.48,154.89,154.87,26.77,0.35,0.08,-373505.0,23.75,0.58,0.09,0.23,1.0,47.99,155.23,154.98,51.88,72.45,20.34,51.88,0.0,45.74,154.8,155.1,0.15,155.03,0.0,45.65,-39.22,155.02,155.28,154.68,154.98,IBM
2017-12-13 10:57,-1061253.18,-8940.92,17.07,24.64,0.1,0.0,40.0,40.0,0.12,-0.91,-71.5,-9.27,155.0,8.34,154.96,20.78,259.84,0.0,0.16,-0.98,-0.82,154.96,0.0,154.94,0.03,-0.01,0.02,0.18,-0.08,0.1,156.02,155.98,57.25,154.92,154.9,26.79,0.29,0.08,-387280.0,22.67,0.55,0.06,0.19,1.0,45.36,155.23,155.0,19.57,49.34,3.08,19.57,0.0,12.41,154.82,155.06,0.11,155.03,0.0,41.12,-55.38,155.01,155.24,154.75,155.0,IBM
2017-12-13 10:58,-1069547.9,-12287.42,16.75,23.73,0.07,0.0,35.0,35.0,0.12,-0.49,-123.46,-11.75,154.97,10.7,154.95,20.29,289.34,0.07,0.12,-0.94,-0.43,154.98,0.0,154.94,0.03,-0.02,0.01,0.17,-0.1,0.07,156.0,155.98,54.16,155.02,154.93,26.93,0.19,0.08,-395744.0,21.72,0.52,0.05,0.12,1.0,44.13,155.22,155.01,7.9,26.45,0.28,7.9,0.0,-0.0,154.84,155.01,0.1,155.03,0.0,40.33,-67.06,155.0,155.21,154.81,155.01,IBM
2017-12-13 10:59,-1067863.21,-12003.37,16.53,23.0,0.05,0.0,30.0,30.0,0.12,0.24,-158.13,-11.03,154.95,12.38,154.94,19.84,312.14,0.11,-0.04,-0.74,-0.05,155.0,0.0,154.94,0.02,-0.02,0.0,0.15,-0.1,0.05,155.99,155.98,50.52,155.02,155.02,27.36,0.01,0.07,-392407.0,21.34,0.49,0.03,0.01,1.0,44.49,155.21,155.01,3.87,10.45,8.24,3.87,5.73,1.91,154.86,154.98,0.04,155.02,0.0,37.26,-92.64,154.98,155.2,154.81,155.01,IBM
2017-12-13 11:00,-1074338.21,-12856.18,16.51,22.54,0.02,100.0,25.0,-75.0,0.11,-0.89,-180.62,-16.18,154.92,16.19,154.92,19.48,-16.0,0.06,-0.26,-0.28,0.48,155.0,0.0,154.94,0.01,-0.03,-0.01,0.13,-0.1,0.02,155.98,155.98,46.92,154.98,155.0,28.42,-0.18,0.07,-398882.0,20.5,0.47,0.02,-0.12,1.0,41.91,155.19,155.0,2.84,4.87,0.0,2.84,0.0,1.91,154.88,154.93,0.09,155.01,0.0,33.35,-100.0,154.96,155.22,154.78,155.0,IBM
2017-12-13 11:01,-1083137.21,-14835.99,16.65,22.32,-0.01,100.0,20.0,-80.0,0.11,-0.75,-179.48,-18.66,154.88,19.22,154.9,19.23,-17.22,-0.08,-0.29,-0.3,0.47,154.99,0.0,154.93,0.01,-0.03,-0.03,0.1,-0.11,-0.01,155.97,155.98,43.35,154.96,154.98,29.18,-0.29,0.07,-407681.0,19.77,0.45,0.0,-0.19,1.0,40.67,155.17,154.98,2.75,3.15,0.0,2.75,0.0,1.91,154.89,154.87,0.08,155.0,0.0,26.9,-100.0,154.93,155.24,154.73,154.98,IBM
2017-12-13 11:02,-1096326.21,-18493.69,17.1,22.33,-0.04,100.0,15.0,-85.0,0.11,-0.94,-194.78,-24.0,154.83,25.6,154.88,19.13,-22.77,-0.16,-0.19,-0.39,0.38,154.98,0.0,154.9,0.0,-0.04,-0.05,0.08,-0.11,-0.04,155.95,155.98,36.93,154.92,154.93,32.04,-0.45,0.07,-420870.0,18.98,0.42,-0.02,-0.29,1.0,38.0,155.14,154.96,-0.0,1.86,0.0,-0.0,0.0,-0.0,154.9,154.81,0.09,154.99,0.0,25.05,-100.0,154.9,155.25,154.67,154.96,IBM
2017-12-13 11:03,-1093229.01,-17323.3,17.62,22.47,-0.06,100.0,10.0,-90.0,0.11,0.1,-173.73,-23.05,154.79,27.6,154.86,19.21,-25.8,-0.2,-0.04,-0.44,0.33,154.95,0.0,154.88,-0.02,-0.04,-0.06,0.05,-0.11,-0.06,155.94,155.98,33.63,154.92,154.92,32.68,-0.49,0.07,-415708.0,18.54,0.4,-0.04,-0.32,1.0,38.47,155.11,154.94,5.33,2.69,16.0,5.33,7.28,2.43,154.9,154.76,0.05,154.97,0.0,24.17,-93.65,154.87,155.25,154.62,154.94,IBM
2017-12-13 11:04,-1109471.86,-20437.84,18.43,22.8,-0.1,100.0,5.0,-95.0,0.11,-0.86,-176.45,-29.8,154.74,33.86,154.82,19.25,-27.42,-0.17,0.05,-0.46,0.3,154.92,0.0,154.83,-0.03,-0.05,-0.08,0.02,-0.12,-0.1,155.93,155.98,28.02,154.86,154.86,35.14,-0.61,0.07,-438448.0,17.36,0.38,-0.06,-0.39,1.0,35.1,155.07,154.91,7.24,4.19,5.71,7.24,0.0,2.43,154.9,154.68,0.14,154.94,0.0,23.94,-97.26,154.83,155.26,154.56,154.91,IBM
2017-12-13 11:05,-1109659.7,-19913.76,19.21,22.9,-0.13,95.0,0.0,-95.0,0.11,0.4,-151.9,-26.88,154.7,33.86,154.8,19.1,-24.63,-0.14,0.01,-0.42,0.35,154.89,1.0,154.79,-0.04,-0.05,-0.09,-0.01,-0.12,-0.13,155.91,155.98,24.17,154.84,154.85,33.94,-0.65,0.07,-434676.0,16.77,0.36,-0.09,-0.42,1.0,36.56,155.02,154.87,12.79,8.46,16.67,12.79,26.29,11.19,154.9,154.63,0.07,154.92,0.0,28.62,-92.93,154.79,155.23,154.52,154.87,IBM
2017-12-13 11:06,-1109034.01,-17689.93,19.94,22.75,-0.17,90.0,0.0,-90.0,0.11,-0.12,-127.25,-25.39,154.66,33.86,154.78,18.85,-18.36,-0.15,-0.03,-0.32,0.45,154.87,1.0,154.77,-0.05,-0.05,-0.1,-0.04,-0.13,-0.17,155.9,155.98,27.6,154.84,154.84,33.24,-0.48,0.07,-430701.0,16.42,0.35,-0.11,-0.31,1.0,37.31,154.97,154.85,17.31,12.45,29.55,17.31,65.45,30.58,154.89,154.6,0.04,154.89,0.0,26.81,-90.51,154.76,155.22,154.48,154.85,IBM
2017-12-13 11:07,-1105581.01,-14073.33,20.4,22.49,-0.19,85.0,40.0,-45.0,0.1,0.64,-101.3,-20.9,154.65,29.07,154.76,18.71,-10.25,-0.18,-0.02,-0.18,0.57,154.85,1.0,154.76,-0.06,-0.04,-0.1,-0.07,-0.12,-0.19,155.89,155.98,32.0,154.84,154.84,31.96,-0.35,0.07,-426097.0,17.56,0.36,-0.12,-0.23,1.0,39.55,154.93,154.83,39.85,23.32,73.33,39.85,100.0,63.91,154.88,154.58,0.08,154.86,0.0,34.23,-83.94,154.74,155.21,154.45,154.83,IBM
2017-12-13 11:08,-1119157.01,-15634.05,20.51,22.0,-0.2,80.0,35.0,-45.0,0.1,-0.45,-87.51,-24.08,154.62,22.79,154.74,18.9,-1.81,-0.17,0.03,-0.03,0.68,154.82,1.0,154.74,-0.07,-0.03,-0.1,-0.1,-0.1,-0.2,155.87,155.98,37.62,154.84,154.84,30.27,-0.43,0.07,-439673.0,19.03,0.4,-0.13,-0.28,1.0,37.96,154.89,154.81,46.06,34.4,35.29,46.06,64.34,76.6,154.87,154.56,0.11,154.82,0.0,30.61,-91.24,154.71,155.2,154.42,154.81,IBM
2017-12-13 11:09,-1113256.01,-12973.66,20.74,21.6,-0.2,75.0,30.0,-45.0,0.1,1.0,-89.81,-22.02,154.6,25.09,154.73,19.45,6.41,-0.17,0.06,0.11,0.78,154.8,1.0,154.73,-0.08,-0.03,-0.1,-0.12,-0.08,-0.2,155.86,155.98,29.63,154.84,154.84,31.0,-0.42,0.07,-433772.0,18.57,0.38,-0.13,-0.27,1.0,38.99,154.85,154.79,50.22,45.38,42.05,50.22,81.37,81.9,154.85,154.54,0.05,154.79,0.0,38.55,-88.32,154.69,155.18,154.4,154.79,IBM
2017-12-13 11:10,-1113914.01,-10915.26,20.65,21.03,-0.2,70.0,25.0,-45.0,0.1,0.29,-71.0,-20.95,154.59,18.88,154.71,20.19,10.31,-0.14,0.16,0.18,0.82,154.78,1.0,154.72,-0.08,-0.02,-0.1,-0.14,-0.06,-0.2,155.85,155.98,26.42,154.84,154.84,29.92,-0.41,0.06,-429072.0,20.42,0.41,-0.13,-0.26,1.0,39.53,154.82,154.77,40.09,45.46,42.93,40.09,99.02,81.58,154.83,154.54,0.07,154.76,0.0,36.34,-86.85,154.67,155.16,154.38,154.77,IBM
2017-12-13 11:11,-1109417.76,-7650.26,20.27,20.34,-0.19,65.0,20.0,-45.0,0.1,0.78,-44.54,-12.73,154.59,12.97,154.71,20.92,14.69,-0.07,0.21,0.25,0.86,154.77,1.0,154.72,-0.08,-0.01,-0.09,-0.16,-0.03,-0.19,155.84,155.98,30.78,154.84,154.84,28.57,-0.26,0.06,-423077.0,22.01,0.44,-0.13,-0.17,1.0,43.63,154.79,154.76,59.44,49.92,93.33,59.44,100.0,93.46,154.81,154.55,0.09,154.72,0.0,47.07,-75.18,154.66,155.14,154.37,154.76,IBM
2017-12-13 11:12,-1106044.0,-4545.64,19.9,19.68,-0.19,60.0,15.0,-45.0,0.1,-0.03,-43.03,-13.83,154.6,12.97,154.7,21.74,19.12,-0.01,0.15,0.33,0.9,154.77,1.0,154.71,-0.08,0.0,-0.08,-0.17,-0.01,-0.19,155.82,155.98,26.81,154.84,154.84,27.55,-0.36,0.06,-428754.0,21.22,0.42,-0.12,-0.23,1.0,43.09,154.77,154.74,73.38,57.63,83.87,73.38,90.35,96.45,154.8,154.56,0.07,154.69,-0.01,51.61,-77.26,154.65,155.11,154.37,154.74,IBM
2017-12-13 11:13,-1109843.5,-4071.25,19.32,19.12,-0.18,55.0,10.0,-45.0,0.1,-0.25,-30.3,-15.07,154.59,8.2,154.7,22.72,23.2,0.02,0.07,0.39,0.93,154.76,1.0,154.7,-0.08,0.0,-0.08,-0.18,0.0,-0.18,155.81,155.97,27.57,154.84,154.84,26.41,-0.42,0.06,-433820.0,22.41,0.44,-0.12,-0.27,1.0,42.46,154.74,154.72,79.44,70.75,61.11,79.44,74.76,88.37,154.78,154.57,0.08,154.67,-0.01,46.52,-79.56,154.64,155.06,154.38,154.72,IBM
